"Id","Sales"
474,8091.09
475,8091.09
476,8091.09
477,8091.09
478,8091.09
479,8091.09
480,5047.47
481,8091.09
482,8091.09
483,8091.09
484,8091.09
485,8091.09
486,8091.09
487,8091.09
488,8091.09
489,8091.09
490,8091.09
491,8091.09
492,8091.09
493,8091.09
494,8091.09
495,8091.09
496,8091.09
497,8091.09
498,8091.09
499,8091.09
500,8091.09
501,8091.09
502,8091.09
503,8091.09
504,8091.09
505,8091.09
506,8091.09
507,8091.09
508,8091.09
509,8091.09
510,8091.09
511,8091.09
512,8091.09
513,8091.09
514,8091.09
515,8091.09
516,8091.09
517,8091.09
518,8091.09
519,8091.09
520,8091.09
521,8091.09
522,8091.09
523,8091.09
524,8091.09
525,8091.09
526,8091.09
527,8091.09
528,8091.09
529,8091.09
530,8091.09
531,8091.09
532,8091.09
533,8091.09
534,8091.09
535,8091.09
536,8091.09
537,8091.09
538,8091.09
539,8091.09
540,8091.09
541,8091.09
542,8091.09
543,8091.09
544,4094.82
545,8091.09
546,8091.09
547,8091.09
548,8091.09
549,8091.09
550,8091.09
551,8091.09
552,8091.09
553,8091.09
554,8091.09
555,8091.09
556,8091.09
557,8091.09
558,8091.09
559,8091.09
560,8091.09
561,8091.09
562,8091.09
563,8091.09
564,8091.09
565,8091.09
566,8091.09
567,8091.09
568,8091.09
569,8091.09
570,8091.09
571,8091.09
572,8091.09
573,8091.09
574,8091.09
575,8091.09
576,8091.09
577,8091.09
578,8091.09
579,8091.09
580,8091.09
581,8091.09
582,8091.09
583,8091.09
584,8091.09
585,8091.09
586,8091.09
587,8091.09
588,8091.09
589,8091.09
590,8091.09
591,8091.09
592,8091.09
593,8091.09
594,8091.09
595,8091.09
596,8091.09
597,8091.09
598,8091.09
599,8091.09
600,8091.09
601,8091.09
602,8091.09
603,8091.09
604,8091.09
605,8091.09
606,8091.09
607,8091.09
608,8091.09
609,8091.09
610,8091.09
611,8091.09
612,8091.09
613,8091.09
614,8091.09
615,8091.09
616,8091.09
617,8091.09
618,8091.09
619,8091.09
620,8091.09
621,8091.09
622,8091.09
623,8091.09
624,8091.09
625,8091.09
626,8091.09
627,8091.09
628,8091.09
629,8091.09
630,8091.09
631,8091.09
632,8091.09
633,8091.09
634,8091.09
635,8091.09
636,8091.09
637,8091.09
638,8091.09
639,8091.09
640,8091.09
641,8091.09
642,8091.09
643,8091.09
644,8091.09
645,7541.90
646,8091.09
647,8091.09
648,8091.09
649,8091.09
650,8091.09
651,8091.09
652,8091.09
653,8091.09
654,8091.09
655,8091.09
656,8091.09
657,8091.09
658,8091.09
659,8091.09
660,8091.09
661,8091.09
662,8091.09
663,8091.09
664,8091.09
665,8091.09
666,8091.09
667,8091.09
668,8091.09
669,8091.09
670,8091.09
671,8091.09
672,8091.09
673,8091.09
674,8091.09
675,8091.09
676,8091.09
677,4094.82
678,8091.09
679,8091.09
680,8091.09
681,8091.09
682,8091.09
683,8091.09
684,8091.09
685,8091.09
686,8091.09
687,8091.09
688,8091.09
689,8091.09
690,8091.09
691,8091.09
692,8091.09
693,8091.09
694,8091.09
695,8091.09
696,8091.09
697,8091.09
698,8091.09
699,8091.09
700,8091.09
701,8091.09
702,8091.09
703,8091.09
704,8091.09
705,8091.09
706,8091.09
707,8091.09
708,8091.09
709,8091.09
710,8091.09
711,8091.09
712,8091.09
713,8091.09
714,8091.09
715,8091.09
716,8091.09
717,8091.09
718,8091.09
719,8091.09
720,8091.09
721,8091.09
722,8091.09
723,8091.09
724,8091.09
725,8091.09
726,8091.09
727,8091.09
728,8091.09
729,8091.09
730,8091.09
731,8091.09
732,8091.09
733,8091.09
734,8091.09
735,8091.09
736,8091.09
737,8091.09
738,8091.09
739,8091.09
740,8091.09
741,8091.09
742,8091.09
743,8091.09
744,8091.09
745,8091.09
746,8091.09
747,8091.09
748,8091.09
749,8091.09
750,8091.09
751,8091.09
752,8091.09
753,8091.09
754,8091.09
755,8091.09
756,8091.09
757,8091.09
758,8091.09
759,8091.09
760,8091.09
761,8091.09
762,8091.09
763,8091.09
764,8091.09
765,8091.09
766,8091.09
767,8091.09
768,8091.09
769,8091.09
770,8091.09
771,8091.09
772,8091.09
773,8091.09
774,8091.09
775,8091.09
776,8091.09
777,8091.09
778,8091.09
779,8091.09
780,8091.09
781,8091.09
782,8091.09
783,8091.09
784,8091.09
785,8091.09
786,8091.09
787,8091.09
788,8091.09
789,8091.09
790,8091.09
791,8091.09
792,8091.09
793,8091.09
794,8091.09
795,8091.09
796,8091.09
797,8091.09
798,8091.09
799,8091.09
800,8091.09
801,8091.09
802,8091.09
803,8091.09
804,8091.09
805,8091.09
806,8091.09
807,8091.09
808,8091.09
809,8091.09
810,8091.09
811,8091.09
812,8091.09
813,8091.09
814,8091.09
815,8091.09
816,8091.09
817,8091.09
818,8091.09
819,8091.09
820,8091.09
821,8091.09
822,8091.09
823,8091.09
824,8091.09
825,8091.09
826,8091.09
827,8091.09
828,8091.09
829,8091.09
830,8091.09
831,8091.09
832,8091.09
833,8091.09
834,8091.09
835,8091.09
836,8091.09
837,8091.09
838,8091.09
839,8091.09
840,8091.09
841,4094.82
842,8091.09
843,8091.09
844,8091.09
845,8091.09
846,8091.09
847,8091.09
848,8091.09
849,8091.09
850,8091.09
851,8091.09
852,8091.09
853,8091.09
854,8091.09
855,8091.09
856,8091.09
857,7600.33
858,7600.33
859,7600.33
860,7600.33
861,7600.33
862,7600.33
863,7600.33
864,7600.33
865,7600.33
866,7600.33
867,7600.33
868,7600.33
869,7600.33
870,7600.33
871,7600.33
872,7600.33
873,7600.33
874,7600.33
875,7600.33
876,7600.33
877,7600.33
878,7600.33
879,7600.33
880,7600.33
881,7600.33
882,7600.33
883,7600.33
884,7600.33
885,7600.33
886,7600.33
887,7600.33
888,7600.33
889,7600.33
890,7600.33
891,7600.33
892,7600.33
893,7600.33
894,7600.33
895,7600.33
896,7600.33
897,7600.33
898,7600.33
899,7600.33
900,7600.33
901,7600.33
902,7600.33
903,7600.33
904,7600.33
905,7600.33
906,7600.33
907,7600.33
908,7600.33
909,7600.33
910,7600.33
911,7600.33
912,7600.33
913,7600.33
914,7600.33
915,7600.33
916,7600.33
917,7600.33
918,7600.33
919,7600.33
920,7600.33
921,7600.33
922,7600.33
923,7600.33
924,7600.33
925,7600.33
926,7600.33
927,7600.33
928,7600.33
929,7600.33
930,7600.33
931,7600.33
932,7600.33
933,7600.33
934,7600.33
935,7600.33
936,7600.33
937,7600.33
938,7600.33
939,7600.33
940,7600.33
941,7600.33
942,7600.33
943,7600.33
944,7600.33
945,7600.33
946,7600.33
947,7600.33
948,7600.33
949,7600.33
950,7600.33
951,7600.33
952,7600.33
953,7600.33
954,7600.33
955,7600.33
956,7600.33
957,7600.33
958,7600.33
959,7600.33
960,7600.33
961,7600.33
962,7600.33
963,7600.33
964,7600.33
965,7600.33
966,7600.33
967,7600.33
968,7600.33
969,7600.33
970,7600.33
971,7600.33
972,7600.33
973,7600.33
974,7600.33
975,7600.33
976,7600.33
977,7600.33
978,7600.33
979,7600.33
980,7600.33
981,7600.33
982,7600.33
983,7600.33
984,7600.33
985,7600.33
986,7600.33
987,7600.33
988,7600.33
989,7600.33
990,7600.33
991,8130.06
992,7600.33
993,7600.33
994,7600.33
995,7600.33
996,7600.33
997,7600.33
998,7600.33
999,7600.33
1000,7600.33
1001,7600.33
1002,7600.33
1003,7600.33
1004,7600.33
1005,7600.33
1006,7600.33
1007,7600.33
1008,7600.33
1009,7600.33
1010,7600.33
1011,7600.33
1012,7600.33
1013,7600.33
1014,7600.33
1015,7600.33
1016,7600.33
1017,7600.33
1018,7600.33
1019,7600.33
1020,7600.33
1021,7600.33
1022,7600.33
1023,7600.33
1024,7600.33
1025,7600.33
1026,7600.33
1027,7600.33
1028,7600.33
1029,7600.33
1030,7600.33
1031,7600.33
1032,7600.33
1033,7600.33
1034,7600.33
1035,7600.33
1036,7600.33
1037,7600.33
1038,7600.33
1039,7600.33
1040,7600.33
1041,7600.33
1042,7600.33
1043,7600.33
1044,7600.33
1045,7600.33
1046,7600.33
1047,7600.33
1048,7600.33
1049,7600.33
1050,7600.33
1051,7600.33
1052,7600.33
1053,7600.33
1054,7600.33
1055,7600.33
1056,7600.33
1057,7600.33
1058,7600.33
1059,7600.33
1060,7600.33
1061,7600.33
1062,7600.33
1063,7600.33
1064,7600.33
1065,8500.32
1066,7600.33
1067,7600.33
1068,7600.33
1069,7600.33
1070,7600.33
1071,7600.33
1072,7600.33
1073,7600.33
1074,7600.33
1075,7600.33
1076,7600.33
1077,7600.33
1078,7600.33
1079,7600.33
1080,7600.33
1081,7600.33
1082,7600.33
1083,7600.33
1084,7600.33
1085,7600.33
1086,7600.33
1087,7600.33
1088,7600.33
1089,7600.33
1090,7600.33
1091,7600.33
1092,7600.33
1093,7600.33
1094,7600.33
1095,7600.33
1096,7600.33
1097,7600.33
1098,7600.33
1099,7600.33
1100,7600.33
1101,7600.33
1102,7600.33
1103,7600.33
1104,7600.33
1105,7600.33
1106,7600.33
1107,7600.33
1108,7600.33
1109,7600.33
1110,7600.33
1111,7600.33
1112,7600.33
1113,7600.33
1114,7600.33
1115,7600.33
1116,7600.33
1117,7600.33
1118,7600.33
1119,7600.33
1120,7600.33
1121,7600.33
1122,7600.33
1123,7600.33
1124,7600.33
1125,7600.33
1126,7600.33
1127,7600.33
1128,7600.33
1129,7600.33
1130,7600.33
1131,7600.33
1132,7600.33
1133,7600.33
1134,7600.33
1135,7600.33
1136,7600.33
1137,7600.33
1138,7600.33
1139,7279.77
1140,7600.33
1141,7600.33
1142,7600.33
1143,7600.33
1144,7600.33
1145,7600.33
1146,7600.33
1147,7600.33
1148,7600.33
1149,7600.33
1150,7600.33
1151,7600.33
1152,7600.33
1153,7600.33
1154,7600.33
1155,7600.33
1156,7600.33
1157,7600.33
1158,7600.33
1159,7600.33
1160,7600.33
1161,7600.33
1162,7600.33
1163,7600.33
1164,7600.33
1165,7600.33
1166,7600.33
1167,7600.33
1168,7600.33
1169,7600.33
1170,7600.33
1171,7600.33
1172,7600.33
1173,7600.33
1174,7600.33
1175,7600.33
1176,7600.33
1177,7600.33
1178,7600.33
1179,7600.33
1180,7600.33
1181,7600.33
1182,7600.33
1183,7600.33
1184,7600.33
1185,7600.33
1186,7600.33
1187,7600.33
1188,7600.33
1189,7600.33
1190,7600.33
1191,7600.33
1192,7600.33
1193,7600.33
1194,7600.33
1195,7600.33
1196,7600.33
1197,7600.33
1198,7600.33
1199,7600.33
1200,7600.33
1201,7600.33
1202,7600.33
1203,7600.33
1204,7600.33
1205,7600.33
1206,7600.33
1207,7600.33
1208,7600.33
1209,7600.33
1210,7600.33
1211,7600.33
1212,7600.33
1213,7600.33
1214,7600.33
1215,7600.33
1216,7600.33
1217,7600.33
1218,7600.33
1219,7600.33
1220,7563.89
1221,7600.33
1222,7600.33
1223,7600.33
1224,7600.33
1225,7600.33
1226,7600.33
1227,7600.33
1228,7600.33
1229,7600.33
1230,7600.33
1231,7600.33
1232,7600.33
1233,7600.33
1234,7600.33
1235,7600.33
1236,7600.33
1237,7600.33
1238,7600.33
1239,7600.33
1240,7600.33
1241,7600.33
1242,7600.33
1243,7600.33
1244,7600.33
1245,7600.33
1246,7600.33
1247,7600.33
1248,7600.33
1249,7600.33
1250,7600.33
1251,7600.33
1252,7600.33
1253,7600.33
1254,7600.33
1255,7600.33
1256,7600.33
1257,7600.33
1258,7600.33
1259,7600.33
1260,7600.33
1261,7600.33
1262,7600.33
1263,7600.33
1264,7600.33
1265,7600.33
1266,7600.33
1267,7600.33
1268,7600.33
1269,7600.33
1270,8748.25
1271,7600.33
1272,7600.33
1273,7600.33
1274,7600.33
1275,7600.33
1276,7600.33
1277,7600.33
1278,7600.33
1279,7600.33
1280,7600.33
1281,7600.33
1282,7600.33
1283,7600.33
1284,7600.33
1285,7600.33
1286,7600.33
1287,7600.33
1288,7600.33
1289,7600.33
1290,7600.33
1291,7600.33
1292,7600.33
1293,7600.33
1294,7600.33
1295,7600.33
1296,7600.33
1297,7600.33
1298,7600.33
1299,7600.33
1300,7600.33
1301,7600.33
1302,7600.33
1303,7600.33
1304,7600.33
1305,7600.33
1306,7600.33
1307,7600.33
1308,7600.33
1309,7600.33
1310,7600.33
1311,7600.33
1312,7600.33
1313,7600.33
1314,7600.33
1315,7600.33
1316,7600.33
1317,7600.33
1318,9324.71
1319,7600.33
1320,7600.33
1321,7600.33
1322,7600.33
1323,7600.33
1324,7600.33
1325,7600.33
1326,7600.33
1327,7600.33
1328,7600.33
1329,7600.33
1330,7600.33
1331,7600.33
1332,7600.33
1333,7600.33
1334,7600.33
1335,7600.33
1336,4556.70
1337,7600.33
1338,7600.33
1339,7600.33
1340,7600.33
1341,7600.33
1342,7600.33
1343,7600.33
1344,7600.33
1345,7600.33
1346,7600.33
1347,7600.33
1348,7600.33
1349,7600.33
1350,7600.33
1351,7600.33
1352,7600.33
1353,7600.33
1354,7600.33
1355,7600.33
1356,7600.33
1357,7600.33
1358,7600.33
1359,7600.33
1360,7600.33
1361,7600.33
1362,7600.33
1363,7600.33
1364,7600.33
1365,7600.33
1366,7600.33
1367,7600.33
1368,7600.33
1369,7600.33
1370,7600.33
1371,7600.33
1372,7600.33
1373,7600.33
1374,7600.33
1375,7600.33
1376,7600.33
1377,7600.33
1378,7600.33
1379,7600.33
1380,7600.33
1381,7600.33
1382,7600.33
1383,7600.33
1384,7600.33
1385,7600.33
1386,7600.33
1387,7600.33
1388,7600.33
1389,7600.33
1390,7600.33
1391,7600.33
1392,7600.33
1393,7600.33
1394,7600.33
1395,7600.33
1396,7600.33
1397,7600.33
1398,7600.33
1399,7600.33
1400,3604.05
1401,7600.33
1402,7600.33
1403,7600.33
1404,7600.33
1405,7600.33
1406,7600.33
1407,7600.33
1408,7600.33
1409,7600.33
1410,7600.33
1411,7600.33
1412,7600.33
1413,7600.33
1414,7600.33
1415,7600.33
1416,7600.33
1417,7600.33
1418,7600.33
1419,7600.33
1420,7600.33
1421,7600.33
1422,7600.33
1423,7600.33
1424,7600.33
1425,7600.33
1426,7600.33
1427,7600.33
1428,7600.33
1429,7600.33
1430,7600.33
1431,7600.33
1432,7600.33
1433,7600.33
1434,7600.33
1435,7600.33
1436,7600.33
1437,7600.33
1438,7600.33
1439,7600.33
1440,7600.33
1441,7600.33
1442,7600.33
1443,7600.33
1444,7600.33
1445,7600.33
1446,7600.33
1447,7600.33
1448,7600.33
1449,7600.33
1450,7600.33
1451,7600.33
1452,7600.33
1453,7600.33
1454,7600.33
1455,7600.33
1456,7600.33
1457,7600.33
1458,7600.33
1459,7600.33
1460,7600.33
1461,7600.33
1462,7600.33
1463,7600.33
1464,7600.33
1465,7600.33
1466,7600.33
1467,7600.33
1468,7600.33
1469,7600.33
1470,7600.33
1471,7600.33
1472,7600.33
1473,7600.33
1474,7600.33
1475,7600.33
1476,7600.33
1477,7600.33
1478,7600.33
1479,7600.33
1480,7600.33
1481,7600.33
1482,7600.33
1483,7600.33
1484,7600.33
1485,7600.33
1486,7600.33
1487,7600.33
1488,7600.33
1489,7600.33
1490,7600.33
1491,7600.33
1492,7600.33
1493,7600.33
1494,7600.33
1495,7600.33
1496,7600.33
1497,7600.33
1498,7600.33
1499,7600.33
1500,7600.33
1501,7051.13
1502,7600.33
1503,7600.33
1504,7600.33
1505,7600.33
1506,7600.33
1507,7600.33
1508,7600.33
1509,7600.33
1510,7600.33
1511,7600.33
1512,7600.33
1513,7600.33
1514,7600.33
1515,7600.33
1516,7600.33
1517,7600.33
1518,7600.33
1519,7600.33
1520,7600.33
1521,7600.33
1522,7600.33
1523,7600.33
1524,7600.33
1525,7600.33
1526,7600.33
1527,7600.33
1528,7600.33
1529,7600.33
1530,7600.33
1531,7600.33
1532,7600.33
1533,3604.05
1534,7600.33
1535,7600.33
1536,7600.33
1537,7600.33
1538,7600.33
1539,7600.33
1540,7600.33
1541,7600.33
1542,7600.33
1543,7600.33
1544,7600.33
1545,7600.33
1546,7600.33
1547,7600.33
1548,7600.33
1549,7600.33
1550,7600.33
1551,7600.33
1552,7600.33
1553,7600.33
1554,7600.33
1555,7600.33
1556,7600.33
1557,7600.33
1558,7600.33
1559,7600.33
1560,7600.33
1561,7600.33
1562,7600.33
1563,7600.33
1564,7600.33
1565,7600.33
1566,7600.33
1567,7600.33
1568,7600.33
1569,7600.33
1570,7600.33
1571,7600.33
1572,7600.33
1573,7600.33
1574,7600.33
1575,7600.33
1576,7600.33
1577,7600.33
1578,7600.33
1579,7600.33
1580,7600.33
1581,7600.33
1582,7600.33
1583,7600.33
1584,7600.33
1585,7600.33
1586,7600.33
1587,7600.33
1588,7600.33
1589,7600.33
1590,7600.33
1591,7600.33
1592,7600.33
1593,7600.33
1594,7600.33
1595,7600.33
1596,7600.33
1597,7600.33
1598,7600.33
1599,7600.33
1600,7600.33
1601,7600.33
1602,7600.33
1603,7600.33
1604,7600.33
1605,7600.33
1606,7600.33
1607,7600.33
1608,7600.33
1609,7600.33
1610,7600.33
1611,7600.33
1612,7600.33
1613,7600.33
1614,7600.33
1615,7600.33
1616,7600.33
1617,7600.33
1618,7600.33
1619,7600.33
1620,7600.33
1621,7600.33
1622,7600.33
1623,7600.33
1624,7600.33
1625,7600.33
1626,7600.33
1627,7600.33
1628,7600.33
1629,7600.33
1630,7600.33
1631,7600.33
1632,7600.33
1633,7600.33
1634,7600.33
1635,7600.33
1636,7600.33
1637,7600.33
1638,7600.33
1639,7600.33
1640,7600.33
1641,7600.33
1642,7600.33
1643,7600.33
1644,7600.33
1645,7600.33
1646,7600.33
1647,7600.33
1648,7600.33
1649,7600.33
1650,7600.33
1651,7600.33
1652,7600.33
1653,7600.33
1654,7600.33
1655,7600.33
1656,7600.33
1657,7600.33
1658,7600.33
1659,7600.33
1660,7600.33
1661,7600.33
1662,7600.33
1663,7600.33
1664,7600.33
1665,7600.33
1666,7600.33
1667,7600.33
1668,7600.33
1669,7600.33
1670,7600.33
1671,7600.33
1672,7600.33
1673,7600.33
1674,7600.33
1675,7600.33
1676,7600.33
1677,7600.33
1678,7600.33
1679,7600.33
1680,7600.33
1681,7600.33
1682,7600.33
1683,7600.33
1684,7600.33
1685,7600.33
1686,7600.33
1687,7600.33
1688,7600.33
1689,7600.33
1690,7600.33
1691,7600.33
1692,7600.33
1693,7600.33
1694,7600.33
1695,7600.33
1696,7600.33
1697,3604.05
1698,7600.33
1699,7600.33
1700,7600.33
1701,7600.33
1702,7600.33
1703,7600.33
1704,7600.33
1705,7600.33
1706,7600.33
1707,7600.33
1708,7600.33
1709,7600.33
1710,7600.33
1711,7600.33
1712,7600.33
1713,8463.88
1714,8463.88
1715,8463.88
1716,8463.88
1717,8463.88
1718,8463.88
1719,8463.88
1720,8463.88
1721,8463.88
1722,8463.88
1723,8463.88
1724,8463.88
1725,8463.88
1726,8463.88
1727,8463.88
1728,8463.88
1729,8463.88
1730,8463.88
1731,8463.88
1732,8463.88
1733,8463.88
1734,8463.88
1735,8463.88
1736,8463.88
1737,8463.88
1738,8463.88
1739,8463.88
1740,8463.88
1741,8463.88
1742,8463.88
1743,8463.88
1744,8463.88
1745,8463.88
1746,8463.88
1747,8463.88
1748,8463.88
1749,8463.88
1750,8463.88
1751,8463.88
1752,8463.88
1753,8463.88
1754,8463.88
1755,8463.88
1756,8463.88
1757,8463.88
1758,8463.88
1759,8463.88
1760,8463.88
1761,8463.88
1762,8463.88
1763,8463.88
1764,8463.88
1765,8463.88
1766,8463.88
1767,8463.88
1768,8463.88
1769,8463.88
1770,8463.88
1771,8463.88
1772,8463.88
1773,8463.88
1774,8463.88
1775,8463.88
1776,8463.88
1777,8463.88
1778,8463.88
1779,8463.88
1780,8463.88
1781,8463.88
1782,8463.88
1783,8463.88
1784,8463.88
1785,8463.88
1786,8463.88
1787,8463.88
1788,8463.88
1789,8463.88
1790,8463.88
1791,8463.88
1792,8463.88
1793,8463.88
1794,8463.88
1795,8463.88
1796,8463.88
1797,8463.88
1798,8463.88
1799,8463.88
1800,8463.88
1801,8463.88
1802,8463.88
1803,8463.88
1804,8463.88
1805,8463.88
1806,8463.88
1807,8463.88
1808,8463.88
1809,8463.88
1810,8463.88
1811,8463.88
1812,8463.88
1813,8463.88
1814,8463.88
1815,8463.88
1816,8463.88
1817,8463.88
1818,8463.88
1819,8463.88
1820,8463.88
1821,8463.88
1822,8463.88
1823,8463.88
1824,8463.88
1825,8463.88
1826,8463.88
1827,8463.88
1828,8463.88
1829,8463.88
1830,8463.88
1831,8463.88
1832,8463.88
1833,8463.88
1834,8463.88
1835,8463.88
1836,8463.88
1837,8463.88
1838,8463.88
1839,8463.88
1840,8463.88
1841,8463.88
1842,8463.88
1843,8463.88
1844,8463.88
1845,8463.88
1846,8463.88
1847,8993.61
1848,8463.88
1849,8463.88
1850,8463.88
1851,8463.88
1852,8463.88
1853,8463.88
1854,8463.88
1855,8463.88
1856,8463.88
1857,8463.88
1858,8463.88
1859,8463.88
1860,8463.88
1861,8463.88
1862,8463.88
1863,8463.88
1864,8463.88
1865,8463.88
1866,8463.88
1867,8463.88
1868,8463.88
1869,8463.88
1870,8463.88
1871,8463.88
1872,8463.88
